,Departamento,Capital,Barrio,long,lat
135,SUCRE,SINCELEJO (CT),COCUELO,-75.3888069,9.2899041
136,SUCRE,SINCELEJO (CT),EXITO CENTRO,-75.39522493704621,9.30215895
137,SUCRE,SINCELEJO (CT),EL CABRERO,-75.3955951,9.3146279
138,SUCRE,SINCELEJO (CT),EL MINUTO DE DIOS,-75.3932228,9.283477
139,SUCRE,SINCELEJO (CT),EL CARMEN,-75.3900551,9.2912537
140,SUCRE,SINCELEJO (CT),EL COCUELO,-75.3888069,9.2899041
141,SUCRE,SINCELEJO (CT),LAS GAVIOTAS,-75.4114615,9.279702
142,SUCRE,SINCELEJO (CT),RURAL SINCELEJO,-75.39266009999999,9.2973386
143,SUCRE,SINCELEJO (CT),DIVINO NIÑO,-75.3829543,9.287324
144,SUCRE,SINCELEJO (CT),VEREDA SIERRA FLOR,-75.4000148,9.3257788
145,SUCRE,SINCELEJO (CT),6 DE FEBRERO,-75.409598,9.2930471
146,SUCRE,SINCELEJO (CT),VILLA MARIA,-75.39266009999999,9.2973386
147,SUCRE,SINCELEJO (CT),JUAN BOSCO.,-75.3968547,9.3114595
148,SUCRE,SINCELEJO (CT),LA PAZ,-75.3848995,9.2827432
149,SUCRE,SINCELEJO (CT),PLAZA MAJAGUAL,-75.39776640000002,9.2902199
150,SUCRE,SINCELEJO (CT),OLIMPICA CALLE EL CAUCA,-75.39215661593161,9.3005794
151,SUCRE,SINCELEJO (CT),BETHEL,-75.3944214531887,9.2920306
152,SUCRE,SINCELEJO (CT),SAN NICOLAS,-75.4226182,9.2651088
153,SUCRE,SINCELEJO (CT),PUENTE PINTADO,-75.3996724,9.2878718
154,SUCRE,SINCELEJO (CT),VEREDA SAN MIGUEL,-75.3710047,9.3170646
155,SUCRE,SINCELEJO (CT),CLÍNICA LA CONCEPCION,-75.37007467955283,9.3071843
156,SUCRE,SINCELEJO (CT),JARDIN,-75.39266009999999,9.2973386
157,SUCRE,SINCELEJO (CT),URB. BUENOS AIRES,-75.38826209999998,9.2946664
158,SUCRE,SINCELEJO (CT),COREA,-75.39326679999998,9.2963011
159,SUCRE,SINCELEJO (CT),SECTOR RATON BORRACHO,-75.3999456,9.3068403
160,SUCRE,SINCELEJO (CT),LOS ROSALES,-75.3934663,9.3205256
161,SUCRE,SINCELEJO (CT),CERRITO LA PALMA,-75.3914551,9.3083097
162,SUCRE,SINCELEJO (CT),CALLE SUCRE,-75.4040602,9.308006
163,SUCRE,SINCELEJO (CT),CALLE REAL,-75.3929613,9.2977713
164,SUCRE,SINCELEJO (CT),CARRIZAL,-75.37630250000002,9.2905012
165,SUCRE,SINCELEJO (CT),TERMINAL DE TRANSPORTE TORCOROMA,-75.382547,9.295079199999998
166,SUCRE,SINCELEJO (CT),SECTOR COMPUTADORES DE LA COSTA,-75.3941756,9.304062
167,SUCRE,SINCELEJO (CT),LA ESTRELLA,-75.41155309999998,9.309668
168,SUCRE,SINCELEJO (CT),LAS ANGUSTIAS,-75.3899373,9.301779
169,SUCRE,SINCELEJO (CT),OLIMPICA CENTRO,-75.3954507,9.3025714
170,SUCRE,SINCELEJO (CT),PARQUE LA FORD,-75.3946767658271,9.3069978
171,SUCRE,SINCELEJO (CT),VIDA-2,-75.4031964,9.3121362
172,SUCRE,SINCELEJO (CT),TERMINAL DE TRANSPORTE RAPIDO OCHOA,-75.3840439,9.2937957
173,SUCRE,SINCELEJO (CT),CENTRO COMERCIAL VIVA SINCELEJO,-75.3880927,9.3032942
